time_s,timestamp,indoor_c,outdoor_c,cooling_electric_kw,cooling_fans_pumps_kw,cooling_delivered_kw
537300.0,2018-07-24 05:15:00,23.8888888888889,29.7,1.12,0.324,4.03500249410056
538200.0,2018-07-24 05:30:00,23.8888888888889,30.0,1.144,0.328,4.09009985529252
539100.0,2018-07-24 05:45:00,23.8888888888889,30.300000000000004,1.168,0.332,4.1369912265197195
540000.0,2018-07-24 06:00:00,23.888888888888896,30.6,1.192,0.34,4.190916303431
540900.0,2018-07-24 06:15:00,23.888888888888903,30.450000000000003,1.196,0.34,4.21318970476392
541800.0,2018-07-24 06:30:00,23.888888888888903,30.3,1.188,0.34,4.2026391462378
542700.0,2018-07-24 06:45:00,23.8888888888889,30.15,1.18,0.34,4.18153802918556
543600.0,2018-07-24 07:00:00,23.888888888888907,30.0,1.172,0.336,4.16278148069468
544500.0,2018-07-24 07:15:00,23.888888888888903,29.85,1.128,0.324,4.00803995564492
545400.0,2018-07-24 07:30:00,23.8888888888889,29.7,1.116,0.324,3.9775605643472396
546300.0,2018-07-24 07:45:00,23.888888888888896,29.55,1.096,0.316,3.92480777171664
547200.0,2018-07-24 08:00:00,23.8888888888889,29.4,1.092,0.316,3.9212909188746004
548100.0,2018-07-24 08:15:00,23.8888888888889,29.55,1.108,0.32,3.9623208686984
549000.0,2018-07-24 08:30:00,23.8888888888889,29.7,1.124,0.324,4.01624594560968
549900.0,2018-07-24 08:45:00,23.8888888888889,29.85,1.148,0.332,4.09947812953796
550800.0,2018-07-24 09:00:00,23.888888888888903,30.0,1.18,0.34,4.1967777248344005
551700.0,2018-07-24 09:15:00,23.8888888888889,30.425,1.236,0.352,4.36206980841028
552600.0,2018-07-24 09:30:00,23.888888888888896,30.85,1.288,0.364,4.52618960770548
553500.0,2018-07-24 09:45:00,23.888888888888903,31.275,1.344,0.376,4.68913712272
554400.0,2018-07-24 10:00:00,23.888888888888903,31.7,1.396,0.388,4.83801722636636
555300.0,2018-07-24 10:15:00,23.8888888888889,31.975,1.48,0.412,5.11233174804548
556200.0,2018-07-24 10:30:00,23.8888888888889,32.25,1.584,0.436,5.451121905162
557100.0,2018-07-24 10:45:00,23.888888888888903,32.525,1.668,0.46,5.72426414256044
558000.0,2018-07-24 11:00:00,23.888888888888903,32.8,1.74,0.476,5.937619881644201
558900.0,2018-07-24 11:15:00,23.8888888888889,33.349999999999994,1.808,0.492,6.0900168381326
559800.0,2018-07-24 11:30:00,23.888888888888903,33.9,1.876,0.504,6.23420780465624
560700.0,2018-07-24 11:45:00,23.8888888888889,34.45,1.936,0.512,6.35026394844356
561600.0,2018-07-24 12:00:00,23.8888888888889,35.0,2.0,0.524,6.48742120928312
562500.0,2018-07-24 12:15:00,23.8888888888889,35.15,2.048,0.536,6.617544764438599
563400.0,2018-07-24 12:30:00,23.8888888888889,35.3,2.088,0.544,6.72656720254184
564300.0,2018-07-24 12:45:00,23.888888888888896,35.45,2.12,0.552,6.80393796506672
565200.0,2018-07-24 13:00:00,23.888888888888896,35.6,2.16,0.56,6.91530497173132
566100.0,2018-07-24 13:15:00,23.888888888888896,36.0,2.24,0.576,7.0911476138333205
567000.0,2018-07-24 13:30:00,23.888888888888896,36.400000000000006,2.324,0.596,7.29043594154892
567900.0,2018-07-24 13:45:00,23.8888888888889,36.8,2.4,0.612,7.46276173080888
568800.0,2018-07-24 14:00:00,23.8888888888889,37.2,2.476,0.624,7.61867554013932
569700.0,2018-07-24 14:15:00,23.888888888888903,37.475,2.568,0.644,7.84492640631056
570600.0,2018-07-24 14:30:00,23.888888888888896,37.75,2.676,0.672,8.11689635942832
571500.0,2018-07-24 14:45:00,23.8888888888889,38.025,2.964,0.744,8.90818824888732
572400.0,2018-07-24 15:00:00,23.8888888888889,38.3,3.232,0.808,9.69830785406564
573300.0,2018-07-24 15:15:00,23.888888888888896,38.3,3.272,0.82,9.847187957712
574200.0,2018-07-24 15:30:00,23.888888888888896,38.3,3.036,0.756,9.11919941940972
575100.0,2018-07-24 15:45:00,23.888888888888896,38.3,2.944,0.732,8.75813586096028
576000.0,2018-07-24 16:00:00,23.888888888888896,38.3,2.912,0.724,8.66552540278656
576900.0,2018-07-24 16:15:00,23.8888888888889,38.025,2.892,0.724,8.67607596131268
577800.0,2018-07-24 16:30:00,23.888888888888893,37.75,2.868,0.72,8.674903677032
578700.0,2018-07-24 16:45:00,23.888888888888896,37.475,2.824,0.712,8.6104280415946
579600.0,2018-07-24 17:00:00,23.888888888888903,37.2,2.716,0.688,8.35135321556432
580500.0,2018-07-24 17:15:00,23.888888888888903,37.2,2.636,0.668,8.088761536692001
581400.0,2018-07-24 17:30:00,23.8888888888889,37.2,2.568,0.648,7.86719980764348
582300.0,2018-07-24 17:45:00,23.888888888888907,37.2,2.54,0.64,7.7722447809084
583200.0,2018-07-24 18:00:00,23.8888888888889,37.2,2.54,0.644,7.77107249662772
584100.0,2018-07-24 18:15:00,23.8888888888889,36.8,2.472,0.632,7.645638078594961
585000.0,2018-07-24 18:30:00,23.888888888888896,36.400000000000006,2.384,0.612,7.4287654866691595
585900.0,2018-07-24 18:45:00,23.888888888888896,36.0,2.308,0.596,7.24237228604104
586800.0,2018-07-24 19:00:00,23.888888888888896,35.6,2.22,0.576,7.0278442626766005
587700.0,2018-07-24 19:15:00,23.888888888888896,35.300000000000004,2.16,0.564,6.87896415903024
588600.0,2018-07-24 19:30:00,23.888888888888896,35.0,2.112,0.556,6.7711140052076795
589500.0,2018-07-24 19:45:00,23.8888888888889,34.7,2.052,0.544,6.617544764438599
590400.0,2018-07-24 20:00:00,23.8888888888889,34.4,2.004,0.532,6.499144052089919
591300.0,2018-07-24 20:15:00,23.888888888888903,34.275,1.948,0.52,6.330335115672001
592200.0,2018-07-24 20:30:00,23.8888888888889,34.15,1.868,0.5,6.072432573922399
593100.0,2018-07-24 20:45:00,23.8888888888889,34.025,1.824,0.488,5.937619881644201
594000.0,2018-07-24 21:00:00,23.8888888888889,33.9,1.764,0.472,5.74770982817404
594900.0,2018-07-24 21:15:00,23.888888888888896,33.474999999999994,1.676,0.452,5.5038746977926
595800.0,2018-07-24 21:30:00,23.8888888888889,33.05,1.612,0.436,5.342099467058761
596700.0,2018-07-24 21:45:00,23.8888888888889,32.625,1.532,0.42,5.12757144369432
597600.0,2018-07-24 22:00:00,23.8888888888889,32.2,1.468,0.404,4.9587625072764006
598500.0,2018-07-24 22:15:00,23.8888888888889,32.075,1.436,0.396,4.85794605913792
599400.0,2018-07-24 22:30:00,23.8888888888889,31.950000000000003,1.408,0.392,4.780575296613041
600300.0,2018-07-24 22:45:00,23.888888888888903,31.825,1.384,0.384,4.71141052405292
601200.0,2018-07-24 23:00:00,23.888888888888907,31.7,1.36,0.38,4.64693488861552
602100.0,2018-07-24 23:15:00,23.888888888888896,31.275,1.316,0.368,4.54494615619636
603000.0,2018-07-24 23:30:00,23.888888888888903,30.85,1.272,0.36,4.4370960023738
603900.0,2018-07-24 23:45:00,23.888888888888896,30.425,1.232,0.352,4.33041813283192
604800.0,2018-07-25 00:00:00,23.888888888888903,30.0,1.192,0.344,4.22842940041276
605700.0,2018-07-25 00:15:00,23.888888888888903,29.725,1.16,0.336,4.13933579508108
606600.0,2018-07-25 00:30:00,23.8888888888889,29.45,1.132,0.328,4.05844817971416
607500.0,2018-07-25 00:45:00,23.888888888888903,29.175,1.116,0.324,4.030313356977841
608400.0,2018-07-25 01:00:00,23.888888888888896,28.9,1.092,0.32,3.96466543725976
609300.0,2018-07-25 01:15:00,23.888888888888903,28.75,1.076,0.316,3.9095680760678
610200.0,2018-07-25 01:30:00,23.8888888888889,28.6,1.056,0.312,3.8591598519985597
611100.0,2018-07-25 01:45:00,23.8888888888889,28.450000000000003,1.044,0.308,3.8134407650520403
612000.0,2018-07-25 02:00:00,23.8888888888889,28.3,1.028,0.304,3.76772167810552
612900.0,2018-07-25 02:15:00,23.888888888888896,28.175,1.016,0.3,3.72669172828172
613800.0,2018-07-25 02:30:00,23.888888888888903,28.05,1.004,0.3,3.6868340627386003
614700.0,2018-07-25 02:45:00,23.888888888888903,27.925,0.988,0.296,3.6481486814761603
615600.0,2018-07-25 03:00:00,23.8888888888889,27.8,0.976,0.292,3.6094633002137204
616500.0,2018-07-25 03:15:00,23.888888888888903,27.8,0.972,0.292,3.58367304603876
617400.0,2018-07-25 03:30:00,23.888888888888896,27.8,0.968,0.288,3.5625719289865203
618300.0,2018-07-25 03:45:00,23.8888888888889,27.8,0.964,0.288,3.5438153804956403
619200.0,2018-07-25 04:00:00,23.8888888888889,27.8,0.96,0.288,3.52623111628544
620100.0,2018-07-25 04:15:00,23.888888888888896,27.525,0.94,0.284,3.4758228922162
621000.0,2018-07-25 04:30:00,23.888888888888896,27.25,0.92,0.28,3.42658695242764
621900.0,2018-07-25 04:45:00,23.8888888888889,26.975,0.904,0.276,3.3761787283583997
622800.0,2018-07-25 05:00:00,23.8888888888889,26.7,0.884,0.272,3.32811507285052
623700.0,2018-07-25 05:15:00,23.888888888888893,26.425,0.892,0.276,3.3761787283583997
624600.0,2018-07-25 05:30:00,23.888888888888903,26.15,0.876,0.272,3.3351487785346
625500.0,2018-07-25 05:45:00,23.8888888888889,25.875000000000004,0.86,0.268,3.2835682701846802
626400.0,2018-07-25 06:00:00,23.8888888888889,25.6,0.856,0.268,3.28122370162332
627300.0,2018-07-25 06:15:00,23.8888888888889,25.725,0.88,0.276,3.3585944641482004
628200.0,2018-07-25 06:30:00,23.888888888888896,25.85,0.892,0.276,3.38321243404248
629100.0,2018-07-25 06:45:00,23.888888888888893,25.975,0.884,0.272,3.32577050428916
630000.0,2018-07-25 07:00:00,23.888888888888903,26.1,0.876,0.268,3.2777068487812797
630900.0,2018-07-25 07:15:00,23.8888888888889,26.375000000000004,0.884,0.272,3.29177426014944
631800.0,2018-07-25 07:30:00,23.8888888888889,26.65,0.9,0.276,3.3234259357278
632700.0,2018-07-25 07:45:00,23.888888888888896,26.925,0.904,0.276,3.3210813671664403
633600.0,2018-07-25 08:00:00,23.888888888888896,27.2,0.952,0.288,3.4769951764968803
634500.0,2018-07-25 08:15:00,23.8888888888889,27.625,0.992,0.296,3.58601761460012
635400.0,2018-07-25 08:30:00,23.8888888888889,28.05,1.02,0.304,3.67159436708976
636300.0,2018-07-25 08:45:00,23.8888888888889,28.475,1.068,0.316,3.80992391221
637200.0,2018-07-25 09:00:00,23.8888888888889,28.9,1.112,0.328,3.9447366044882
638100.0,2018-07-25 09:15:00,23.8888888888889,29.45,1.168,0.34,4.09947812953796
639000.0,2018-07-25 09:30:00,23.8888888888889,30.0,1.224,0.352,4.251875086026359
639900.0,2018-07-25 09:45:00,23.8888888888889,30.550000000000004,1.292,0.368,4.454680266584
640800.0,2018-07-25 10:00:00,23.8888888888889,31.1,1.368,0.384,4.65865773142232
641700.0,2018-07-25 10:15:00,23.8888888888889,31.375000000000004,1.444,0.404,4.90835428320716
642600.0,2018-07-25 10:30:00,23.888888888888896,31.65,1.548,0.432,5.23893845035892
643500.0,2018-07-25 10:45:00,23.8888888888889,31.925000000000004,1.62,0.452,5.473395306494919
644400.0,2018-07-25 11:00:00,23.8888888888889,32.2,1.676,0.464,5.63985967435148
645300.0,2018-07-25 11:15:00,23.888888888888893,32.75,1.748,0.48,5.8203914535762
646200.0,2018-07-25 11:30:00,23.888888888888903,33.3,1.82,0.496,6.00444008564296
647100.0,2018-07-25 11:45:00,23.888888888888903,33.849999999999994,1.896,0.508,6.18848871770972
648000.0,2018-07-25 12:00:00,23.888888888888896,34.4,1.972,0.524,6.36902049693444
648900.0,2018-07-25 12:15:00,23.888888888888896,34.7,1.996,0.528,6.42880699524912
649800.0,2018-07-25 12:30:00,23.888888888888903,35.0,2.044,0.536,6.55072456043984
650700.0,2018-07-25 12:45:00,23.8888888888889,35.300000000000004,2.092,0.548,6.67264212563056
651600.0,2018-07-25 13:00:00,23.8888888888889,35.6,2.152,0.56,6.83324507208372
652500.0,2018-07-25 13:15:00,23.888888888888903,35.300000000000004,2.12,0.552,6.80745481790876
653400.0,2018-07-25 13:30:00,23.8888888888889,35.0,2.08,0.548,6.7464960353134
654300.0,2018-07-25 13:45:00,23.888888888888903,34.7,2.052,0.544,6.7195334968577605
655200.0,2018-07-25 14:00:00,23.888888888888893,34.4,2.016,0.536,6.66209156710444
656100.0,2018-07-25 14:15:00,23.888888888888903,34.974999999999994,2.064,0.544,6.7382900453486405
657000.0,2018-07-25 14:30:00,23.8888888888889,35.55,2.168,0.564,6.9926757342562
657900.0,2018-07-25 14:45:00,23.888888888888896,36.125,2.284,0.588,7.2951250786716395
658800.0,2018-07-25 15:00:00,23.888888888888896,36.7,2.388,0.608,7.5553721889826
659700.0,2018-07-25 15:15:00,23.888888888888896,36.975,2.452,0.624,7.73473168392664
660600.0,2018-07-25 15:30:00,23.888888888888896,37.25,2.512,0.632,7.8789226504502805
661500.0,2018-07-25 15:45:00,23.8888888888889,37.525,2.592,0.652,8.0946229580954
662400.0,2018-07-25 16:00:00,23.8888888888889,37.8,2.668,0.668,8.3056341286178
663300.0,2018-07-25 16:15:00,23.888888888888896,37.525,2.668,0.672,8.39824458679152
664200.0,2018-07-25 16:30:00,23.888888888888896,37.25,2.676,0.68,8.49671646636864
665100.0,2018-07-25 16:45:00,23.8888888888889,36.975,2.64,0.672,8.45568651654484
666000.0,2018-07-25 17:00:00,23.8888888888889,36.7,2.512,0.644,8.10400123234084
666900.0,2018-07-25 17:15:00,23.888888888888903,36.975,2.46,0.624,7.84492640631056
667800.0,2018-07-25 17:30:00,23.888888888888896,37.25,2.436,0.616,7.71480285115508
668700.0,2018-07-25 17:45:00,23.888888888888903,37.525,2.424,0.608,7.6139864030166
669600.0,2018-07-25 18:00:00,23.8888888888889,37.8,2.444,0.608,7.61867554013932
670500.0,2018-07-25 18:15:00,23.8888888888889,37.525,2.364,0.592,7.433454623791881
671400.0,2018-07-25 18:30:00,23.888888888888896,37.25,2.324,0.584,7.34084416561816
672300.0,2018-07-25 18:45:00,23.888888888888896,36.975,2.28,0.576,7.24237228604104
673200.0,2018-07-25 19:00:00,23.888888888888896,36.7,2.2,0.56,7.0278442626766005
674100.0,2018-07-25 19:15:00,23.888888888888893,36.275000000000006,2.144,0.548,6.9047544132051994
675000.0,2018-07-25 19:30:00,23.8888888888889,35.85,2.064,0.532,6.70663836977028
675900.0,2018-07-25 19:45:00,23.8888888888889,35.425,2.0,0.52,6.55072456043984
676800.0,2018-07-25 20:00:00,23.8888888888889,35.0,1.88,0.492,6.21662354044604
677700.0,2018-07-25 20:15:00,23.8888888888889,34.725,1.86,0.488,6.155664757850681
678600.0,2018-07-25 20:30:00,23.888888888888903,34.45,1.78,0.472,5.92355247027604
679500.0,2018-07-25 20:45:00,23.8888888888889,34.175,1.696,0.452,5.6738559184912
680400.0,2018-07-25 21:00:00,23.8888888888889,33.9,1.64,0.44,5.50856383491532
681300.0,2018-07-25 21:15:00,23.888888888888903,33.625,1.624,0.436,5.4745675907756
682200.0,2018-07-25 21:30:00,23.8888888888889,33.349999999999994,1.536,0.416,5.21432048046464
683100.0,2018-07-25 21:45:00,23.8888888888889,33.075,1.552,0.42,5.29403581155088
684000.0,2018-07-25 22:00:00,23.8888888888889,32.8,1.532,0.42,5.26238413597252
684900.0,2018-07-25 22:15:00,23.8888888888889,32.25,1.452,0.4,5.043166975485359
685800.0,2018-07-25 22:30:00,23.8888888888889,31.7,1.368,0.38,4.815743825033439
686700.0,2018-07-25 22:45:00,23.888888888888893,31.15,1.352,0.38,4.81926067787548
687600.0,2018-07-25 23:00:00,23.8888888888889,30.6,1.308,0.372,4.716099661175639
688500.0,2018-07-25 23:15:00,23.8888888888889,30.450000000000003,1.248,0.356,4.51094991205664
689400.0,2018-07-25 23:30:00,23.888888888888903,30.3,1.204,0.344,4.3597252398489195
690300.0,2018-07-25 23:45:00,23.8888888888889,30.15,1.208,0.348,4.38668777830456
691200.0,2018-07-26 00:00:00,23.888888888888903,30.0,1.196,0.344,4.35855295556824
692100.0,2018-07-26 00:15:00,23.888888888888903,29.725,1.16,0.336,4.251875086026359
693000.0,2018-07-26 00:30:00,23.8888888888889,29.45,1.128,0.328,4.16512604925604
693900.0,2018-07-26 00:45:00,23.8888888888889,29.175,1.1,0.32,4.08658300245048
694800.0,2018-07-26 01:00:00,23.8888888888889,28.9,1.072,0.316,4.01272909276764
695700.0,2018-07-26 01:15:00,23.888888888888903,28.75,1.052,0.312,3.9494257416109204
696600.0,2018-07-26 01:30:00,23.8888888888889,28.6,1.036,0.304,3.89667294898032
697500.0,2018-07-26 01:45:00,23.888888888888907,28.450000000000003,1.02,0.3,3.84860929347244
698400.0,2018-07-26 02:00:00,23.888888888888903,28.3,1.004,0.296,3.8017179222452397
699300.0,2018-07-26 02:15:00,23.8888888888889,28.025,0.98,0.292,3.7466205610532803
700200.0,2018-07-26 02:30:00,23.8888888888889,27.75,0.96,0.288,3.68917863129996
701100.0,2018-07-26 02:45:00,23.888888888888903,27.475,0.94,0.284,3.634081270108
702000.0,2018-07-26 03:00:00,23.8888888888889,27.2,0.92,0.28,3.5801561931967196
702900.0,2018-07-26 03:15:00,23.888888888888896,26.925,0.9,0.276,3.52388654772408
703800.0,2018-07-26 03:30:00,23.8888888888889,26.65,0.88,0.272,3.4699614708128
704700.0,2018-07-26 03:45:00,23.888888888888903,26.375000000000004,0.864,0.264,3.4172086781822
705600.0,2018-07-26 04:00:00,23.888888888888903,26.1,0.844,0.26,3.36562816983228
706500.0,2018-07-26 04:15:00,23.8888888888889,25.275,0.808,0.252,3.27418999593924
707400.0,2018-07-26 04:30:00,23.8888888888889,24.450000000000003,0.772,0.248,3.18626867488824
708300.0,2018-07-26 04:45:00,23.8888888888889,23.625,0.744,0.24,3.1147593337667603
709200.0,2018-07-26 05:00:00,23.8888888888889,22.8,0.712,0.232,3.0385608555225603
710100.0,2018-07-26 05:15:00,23.888888888888903,23.35,0.708,0.232,2.99166948429536
711000.0,2018-07-26 05:30:00,23.8888888888889,23.9,0.72,0.232,3.00339232710216
711900.0,2018-07-26 05:45:00,23.888888888888903,24.45,0.736,0.236,3.0303548655578
712800.0,2018-07-26 06:00:00,23.888888888888903,25.0,0.752,0.236,3.06786796253956
713700.0,2018-07-26 06:15:00,23.8888888888889,24.85,0.748,0.236,3.0514559826100403
714600.0,2018-07-26 06:30:00,23.8888888888889,24.7,0.74,0.236,3.02332115987372
715500.0,2018-07-26 06:45:00,23.8888888888889,24.55,0.728,0.232,2.99284176857604
716400.0,2018-07-26 07:00:00,23.8888888888889,24.4,0.728,0.232,2.99753090569876
717300.0,2018-07-26 07:15:00,23.8888888888889,24.7,0.744,0.236,3.04911141404868
718200.0,2018-07-26 07:30:00,23.8888888888889,25.0,0.756,0.24,3.06435110969752
719100.0,2018-07-26 07:45:00,23.888888888888896,25.300000000000004,0.776,0.244,3.14054958794172
720000.0,2018-07-26 08:00:00,23.8888888888889,25.6,0.804,0.252,3.24253832036088
720900.0,2018-07-26 08:15:00,23.8888888888889,26.15,0.832,0.256,3.3117030929210003
721800.0,2018-07-26 08:30:00,23.8888888888889,26.700000000000003,0.872,0.268,3.4347929423924004
722700.0,2018-07-26 08:45:00,23.888888888888903,27.25,0.908,0.276,3.5602273604251597
723600.0,2018-07-26 09:00:00,23.8888888888889,27.8,0.952,0.284,3.68800634701928
724500.0,2018-07-26 09:15:00,23.888888888888903,28.35,0.996,0.296,3.82985274498156
725400.0,2018-07-26 09:30:00,23.8888888888889,28.9,1.048,0.308,3.9857665543119998
726300.0,2018-07-26 09:45:00,23.888888888888896,29.45,1.104,0.32,4.166298333536719
727200.0,2018-07-26 10:00:00,23.8888888888889,30.0,1.168,0.336,4.35738067128756
728100.0,2018-07-26 10:15:00,23.888888888888896,30.825,1.28,0.364,4.69265397556204
729000.0,2018-07-26 10:30:00,23.8888888888889,31.65,1.36,0.38,4.89663144040036
729900.0,2018-07-26 10:45:00,23.8888888888889,32.474999999999994,1.456,0.4,5.15101712930792
730800.0,2018-07-26 11:00:00,23.8888888888889,33.3,1.564,0.424,5.4276762195484
731700.0,2018-07-26 11:15:00,23.8888888888889,33.575,1.644,0.444,5.691440182701401
732600.0,2018-07-26 11:30:00,23.8888888888889,33.849999999999994,1.652,0.44,5.69261246698208
733500.0,2018-07-26 11:45:00,23.8888888888889,34.125,1.708,0.456,5.843837139189801
734400.0,2018-07-26 12:00:00,23.888888888888896,34.4,1.772,0.468,6.034919476940639
735300.0,2018-07-26 12:15:00,23.8888888888889,34.825,1.836,0.484,6.19786699195516
736200.0,2018-07-26 12:30:00,23.888888888888896,35.25,1.924,0.5,6.4334961323718405
737100.0,2018-07-26 12:45:00,23.8888888888889,35.675000000000004,2.04,0.528,6.7711140052076795
738000.0,2018-07-26 13:00:00,23.888888888888903,36.1,2.104,0.54,6.93640608878356
738900.0,2018-07-26 13:15:00,23.888888888888896,36.1,2.124,0.544,7.01260456702776
739800.0,2018-07-26 13:30:00,23.888888888888896,36.1,2.136,0.548,7.0747356339038
740700.0,2018-07-26 13:45:00,23.8888888888889,36.1,2.18,0.56,7.23064944323424
741600.0,2018-07-26 14:00:00,23.8888888888889,36.1,2.204,0.568,7.334982744214759
742500.0,2018-07-26 14:15:00,23.8888888888889,36.25,2.248,0.576,7.4615894465282
743400.0,2018-07-26 14:30:00,23.888888888888896,36.400000000000006,2.272,0.584,7.53427107193036
744300.0,2018-07-26 14:45:00,23.888888888888903,36.55,2.344,0.6,7.72769797824256
745200.0,2018-07-26 15:00:00,23.888888888888903,36.7,2.412,0.616,7.935192295922921
746100.0,2018-07-26 15:15:00,23.888888888888893,36.825,2.416,0.616,7.9234694531161205
747000.0,2018-07-26 15:30:00,23.8888888888889,36.95,2.416,0.612,7.8976791989411605
747900.0,2018-07-26 15:45:00,23.888888888888896,37.075,2.432,0.616,7.92581402167748
748800.0,2018-07-26 16:00:00,23.8888888888889,37.2,2.46,0.62,8.01139077416712
749700.0,2018-07-26 16:15:00,23.8888888888889,37.475,2.7,0.684,8.75813586096028
750600.0,2018-07-26 16:30:00,23.8888888888889,37.75,2.856,0.72,9.2962143457924
751500.0,2018-07-26 16:45:00,23.8888888888889,38.025,2.948,0.74,9.57052886747152
752400.0,2018-07-26 17:00:00,23.8888888888889,38.3,2.964,0.74,9.5717011517522
753300.0,2018-07-26 17:15:00,23.8888888888889,38.025,2.644,0.66,8.60808347303324
754200.0,2018-07-26 17:30:00,23.8888888888889,37.75,2.504,0.628,8.11455179086696
755100.0,2018-07-26 17:45:00,23.8888888888889,37.475,2.416,0.608,7.86719980764348
756000.0,2018-07-26 18:00:00,23.888888888888903,37.2,2.388,0.604,7.81561929929356
756900.0,2018-07-26 18:15:00,23.888888888888903,37.075,2.344,0.592,7.69135716554148
757800.0,2018-07-26 18:30:00,23.888888888888903,36.95,2.3,0.584,7.55771675754396
758700.0,2018-07-26 18:45:00,23.888888888888896,36.825,2.436,0.62,8.01021848988644
759600.0,2018-07-26 19:00:00,23.888888888888896,36.7,2.492,0.636,8.25053676742584
760500.0,2018-07-26 19:15:00,23.888888888888896,36.275000000000006,2.656,0.688,8.8976376903612
761400.0,2018-07-26 19:30:00,23.8888888888889,35.85,2.64,0.692,8.96680246292132
762300.0,2018-07-26 19:45:00,23.888888888888903,35.425,2.516,0.664,8.60104976734916
763200.0,2018-07-26 20:00:00,23.888888888888903,35.0,2.052,0.54,7.05480680113224
764100.0,2018-07-26 20:15:00,23.888888888888907,34.575,1.888,0.5,6.4651478079502
765000.0,2018-07-26 20:30:00,23.8888888888889,34.15,1.76,0.468,6.08884455385192
765900.0,2018-07-26 20:45:00,23.888888888888896,33.724999999999994,1.68,0.452,5.8496985605932
766800.0,2018-07-26 21:00:00,23.8888888888889,33.3,1.596,0.432,5.610552567334479
767700.0,2018-07-26 21:15:00,23.888888888888896,33.025,1.552,0.424,5.47105073793356
768600.0,2018-07-26 21:30:00,23.888888888888893,32.75,1.512,0.412,5.36788972123372
769500.0,2018-07-26 21:45:00,23.8888888888889,32.475,1.516,0.416,5.41829794530296
770400.0,2018-07-26 22:00:00,23.888888888888896,32.2,1.484,0.412,5.33741032993604
771300.0,2018-07-26 22:15:00,23.8888888888889,31.925000000000004,1.556,0.436,5.64689338003556
772200.0,2018-07-26 22:30:00,23.888888888888903,31.65,1.58,0.444,5.77467236662968
773100.0,2018-07-26 22:45:00,23.8888888888889,31.375000000000004,1.384,0.388,5.07716321962508
774000.0,2018-07-26 23:00:00,23.888888888888896,31.1,1.332,0.376,4.91069885176852
774900.0,2018-07-26 23:15:00,23.888888888888903,30.825000000000003,1.276,0.364,4.7243056511404005
775800.0,2018-07-26 23:30:00,23.888888888888903,30.55,1.22,0.348,4.54729072475772
776700.0,2018-07-26 23:45:00,23.8888888888889,30.275,1.172,0.336,4.3937214839886405
777600.0,2018-07-27 00:00:00,23.888888888888903,30.0,1.144,0.332,4.32221214286716
778500.0,2018-07-27 00:15:00,23.8888888888889,29.45,1.1,0.32,4.20615599907984
779400.0,2018-07-27 00:30:00,23.8888888888889,28.9,1.056,0.312,4.0854107181698
780300.0,2018-07-27 00:45:00,23.8888888888889,28.35,1.012,0.3,3.9693545743824803
781200.0,2018-07-27 01:00:00,23.8888888888889,27.8,0.972,0.292,3.85798756771788
782100.0,2018-07-27 01:15:00,23.888888888888896,27.8,0.96,0.288,3.8040624908066003
783000.0,2018-07-27 01:30:00,23.888888888888903,27.8,0.952,0.284,3.7642048252634797
783900.0,2018-07-27 01:45:00,23.8888888888889,27.8,0.944,0.284,3.73138086540444
784800.0,2018-07-27 02:00:00,23.8888888888889,27.8,0.936,0.28,3.70207375838744
785700.0,2018-07-27 02:15:00,23.8888888888889,27.375,0.908,0.276,3.6293921329852803
786600.0,2018-07-27 02:30:00,23.888888888888903,26.950000000000003,0.88,0.268,3.5508490861797197
787500.0,2018-07-27 02:45:00,23.8888888888889,26.525,0.852,0.264,3.4758228922162
788400.0,2018-07-27 03:00:00,23.8888888888889,26.1,0.828,0.256,3.40314126681404
789300.0,2018-07-27 03:15:00,23.8888888888889,26.1,0.82,0.256,3.3644558855516
790200.0,2018-07-27 03:30:00,23.8888888888889,26.1,0.812,0.252,3.33397649425392
791100.0,2018-07-27 03:45:00,23.8888888888889,26.1,0.804,0.248,3.30818624007896
792000.0,2018-07-27 04:00:00,23.8888888888889,26.1,0.8,0.248,3.2835682701846802
792900.0,2018-07-27 04:15:00,23.888888888888896,25.975,0.788,0.244,3.25191659460632
793800.0,2018-07-27 04:30:00,23.8888888888889,25.85,0.78,0.244,3.2202649190279597
794700.0,2018-07-27 04:45:00,23.888888888888896,25.725,0.768,0.24,3.1886132434496
795600.0,2018-07-27 05:00:00,23.888888888888903,25.6,0.76,0.236,3.15813385215192
796500.0,2018-07-27 05:15:00,23.888888888888903,25.725,0.776,0.244,3.2132312133438803
797400.0,2018-07-27 05:30:00,23.888888888888896,25.85,0.776,0.244,3.2179203504666
798300.0,2018-07-27 05:45:00,23.888888888888896,25.975,0.78,0.244,3.21909263474728
799200.0,2018-07-27 06:00:00,23.888888888888896,26.1,0.784,0.244,3.22378177187
800100.0,2018-07-27 06:15:00,23.888888888888907,25.975,0.776,0.24,3.2015083705370797
801000.0,2018-07-27 06:30:00,23.888888888888896,25.85,0.768,0.24,3.1745458320814404
801900.0,2018-07-27 06:45:00,23.8888888888889,25.725,0.888,0.276,3.6844894941772397
802800.0,2018-07-27 07:00:00,23.888888888888903,25.6,0.964,0.304,4.01976279845172
803700.0,2018-07-27 07:15:00,23.888888888888896,25.6,0.988,0.312,4.11237325662544
804600.0,2018-07-27 07:30:00,23.888888888888896,25.6,1.004,0.316,4.18388259774692
